Wall time,Step,Value
1725608612.3407092,128,0.40753456950187683
1725608615.3450441,129,0.4121685028076172
1725608618.3589742,130,0.3972941040992737
1725608621.362485,131,0.37894201278686523
1725608624.3964276,132,0.4338866174221039
1725608627.4506855,133,0.4090648293495178
1725608630.444595,134,0.4278803765773773
1725608633.4316366,135,0.4264543652534485
1725608636.4470487,136,0.416157603263855
1725608639.443674,137,0.40802985429763794
1725608642.4399316,138,0.42190033197402954
1725608645.4712007,139,0.43943703174591064
1725608648.509292,140,0.43978574872016907
1725608651.5181882,141,0.4054354429244995
1725608654.513695,142,0.4218238592147827
1725608657.56125,143,0.4124833047389984
1725608660.5822167,144,0.25614380836486816
1725608663.576318,145,0.4230048358440399
1725608666.5882428,146,0.4360429346561432
1725608669.5933495,147,0.4446532428264618
1725608672.603688,148,0.42414718866348267
1725608675.6046112,149,0.3780844211578369
1725608678.6026206,150,0.3564777076244354
1725608681.6099427,151,0.38588234782218933
1725608684.6042712,152,0.4099009931087494
1725608687.599506,153,0.39357155561447144
1725608690.6292667,154,0.415078729391098
1725608693.6514618,155,0.3868703246116638
1725608696.667313,156,0.4207586944103241
1725608699.71226,157,0.4322432577610016
1725608702.72545,158,0.44575709104537964
1725608705.7457893,159,0.4118245244026184
1725608708.7771037,160,0.42291951179504395
1725608711.825473,161,0.4243595600128174
1725608714.8300514,162,0.39755213260650635
1725608717.8302026,163,0.42996853590011597
1725608720.8170953,164,0.4314408004283905
1725608723.816644,165,0.3282015323638916
1725608726.8705425,166,0.3873312473297119
1725608729.892721,167,0.42391330003738403
1725608732.8833103,168,0.41076263785362244
1725608735.8972416,169,0.3798643946647644
1725608738.926611,170,0.4256128966808319
1725608741.927341,171,0.3851425051689148
1725608744.9172368,172,0.4180384874343872
1725608747.9202201,173,0.4423631429672241
1725608750.9099462,174,0.4540446102619171
1725608753.9242725,175,0.42944204807281494
1725608756.934612,176,0.4188537001609802
1725608759.9798942,177,0.44257476925849915
1725608762.9961362,178,0.43089917302131653
1725608766.0244777,179,0.39121925830841064
1725608769.0222034,180,0.33365193009376526
1725608772.0260382,181,0.41275694966316223
1725608775.0621605,182,0.4173138737678528
1725608778.1056194,183,0.4053928554058075
1725608781.1089349,184,0.4250146746635437
1725608784.1368852,185,0.42675819993019104
1725608787.1462138,186,0.3217887282371521
1725608790.1729088,187,0.4020434021949768
1725608793.1848242,188,0.33697637915611267
1725608796.2192814,189,0.39446693658828735
1725608799.2616396,190,0.4021436274051666
1725608802.2649662,191,0.3373405933380127
1725608805.26746,192,0.4442630708217621
1725608808.301222,193,0.43909743428230286
1725608811.3250852,194,0.32414183020591736
1725608814.3314025,195,0.420041024684906
1725608817.3321586,196,0.4123079776763916
1725608820.3545978,197,0.44768598675727844
1725608823.381073,198,0.4467560648918152
1725608826.379688,199,0.41194525361061096
1725608829.396659,200,0.42937320470809937
